----- Header start -----
SourceDataset=logging
Copyright=(c) 2011 Lodam electronics a/s
Comment=CondUnit-ECOSTAR
ItemNo.=6552190001
Customer=BITZER
Title=CU-ECOSTAR
SW version=2.1.6.2
Compiled=Oct 23 2014
DB def.=20130403
UnitSystem=Metric
----- Header end -----
Time,Info.Date,Time.Day,Time.Hour,Time.Minute,Time.Second,FC.FrAct,FC.Curr,FC.M_V,Input.Troom,Input.T0,Input.TC,Input.Tdis,Input.Tamb,Input.Tsuc,Input.Tsh,Input.Tsh_dis,Input.TFC,Input.IFC,Input.Psuc,Input.Pdis,FCAPI.FrqAct,FCAPI.Current,FCAPI.Power
2023-01-04 15:57:50,Oct 23 2014,4,16,2,25,45.18,14.07,211.3,7.1,-5.22,41.48,66.37,32.36,-70,-70,24.89,42,14.07,5.07,18.79,45.16,14.17,3.46
2023-01-04 15:57:51,Oct 23 2014,4,16,2,26,45.19,14.17,211.3,7.09,-5.28,41.48,66.36,32.35,-70,-70,24.88,42,14.17,5.06,18.79,45.19,14.17,3.34
2023-01-04 15:57:52,Oct 23 2014,4,16,2,27,45.37,14.17,212.2,7.08,-5.34,41.5,66.36,32.34,-70,-70,24.88,42,14.17,5.05,18.8,45.17,14.17,3.34
2023-01-04 15:57:53,Oct 23 2014,4,16,2,28,45.11,14.17,212.2,7.08,-5.34,41.5,66.36,32.34,-70,-70,24.86,42,14.17,5.05,18.8,45.11,14.17,3.34
2023-01-04 15:57:54,Oct 23 2014,4,16,2,29,45.2,14.17,212.2,7.08,-5.28,41.48,66.35,32.34,-70,-70,24.85,42,14.17,5.06,18.79,45.2,14.17,3.34
2023-01-04 15:57:55,Oct 23 2014,4,16,2,30,45.3,14.17,212.2,7.08,-5.28,41.46,66.35,32.34,-70,-70,24.87,42,14.17,5.06,18.78,45.3,14.17,3.34
2023-01-04 15:57:56,Oct 23 2014,4,16,2,31,45.11,14.17,212.2,7.08,-5.28,41.46,66.35,32.34,-70,-70,24.89,42,14.17,5.06,18.78,45.11,14.17,3.34
2023-01-04 15:57:57,Oct 23 2014,4,16,2,32,45.22,13.88,212.2,7.09,-5.28,41.46,66.35,32.35,-70,-70,24.89,42,13.88,5.06,18.78,45.22,13.88,3.34
2023-01-04 15:57:58,Oct 23 2014,4,16,2,34,45.19,13.88,212.2,7.09,-5.28,41.46,66.35,32.35,-70,-70,24.89,42,13.88,5.06,18.78,45.19,13.88,3.41
2023-01-04 15:57:59,Oct 23 2014,4,16,2,34,45.37,13.88,212.2,7.09,-5.4,41.46,66.35,32.33,-70,-70,24.89,42,13.88,5.04,18.78,45.37,13.88,3.41
2023-01-04 15:58:00,Oct 23 2014,4,16,2,35,45.12,13.88,212.2,7.09,-5.28,41.43,66.35,32.33,-70,-70,24.89,42,13.88,5.06,18.77,45.18,13.88,3.41
2023-01-04 15:58:01,Oct 23 2014,4,16,2,36,45.16,13.88,212.2,7.1,-5.28,41.43,66.35,32.35,-70,-70,24.92,42,13.88,5.06,18.77,45.16,13.88,3.41
2023-01-04 15:58:02,Oct 23 2014,4,16,2,37,45.18,13.88,212.2,7.09,-5.4,41.34,66.35,32.33,-70,-70,24.92,42,13.88,5.04,18.73,45.18,13.88,3.41
2023-01-04 15:58:03,Oct 23 2014,4,16,2,38,45.19,13.88,212.2,7.09,-5.4,41.34,66.35,32.33,-70,-70,25.01,42,13.88,5.04,18.73,45.19,13.88,3.41
2023-01-04 15:58:04,Oct 23 2014,4,16,2,40,45.47,13.88,212.2,7.09,-5.28,41.3,66.35,32.3,-70,-70,25.01,42,13.88,5.06,18.71,45.47,13.88,3.41
2023-01-04 15:58:05,Oct 23 2014,4,16,2,40,45.2,13.88,211.4,7.08,-5.28,41.25,66.35,32.28,-70,-70,25.05,42,13.88,5.06,18.69,45.2,13.88,3.38
2023-01-04 15:58:06,Oct 23 2014,4,16,2,41,45.17,13.88,211.4,7.08,-5.28,41.25,66.35,32.28,-70,-70,25.1,42,13.88,5.06,18.69,45.13,13.88,3.38
2023-01-04 15:58:07,Oct 23 2014,4,16,2,42,45.2,13.88,211.4,7.09,-5.28,41.25,66.36,32.28,-70,-70,25.11,42,13.88,5.06,18.69,45.2,13.88,3.38
2023-01-04 15:58:08,Oct 23 2014,4,16,2,43,45.26,13.88,211.4,7.09,-5.28,41.25,66.36,32.28,-70,-70,25.11,42,13.88,5.06,18.69,45.26,13.88,3.38
2023-01-04 15:58:09,Oct 23 2014,4,16,2,44,45.17,13.88,211.4,7.08,-5.4,41.25,66.35,32.27,-70,-70,25.1,42,13.88,5.04,18.69,45.17,13.88,3.38
2023-01-04 15:58:10,Oct 23 2014,4,16,2,45,45.1,13.88,211.4,7.07,-5.4,41.25,66.36,32.26,-70,-70,25.11,42,13.88,5.03,18.69,45.1,13.88,3.38
2023-01-04 15:58:11,Oct 23 2014,4,16,2,46,45.17,13.69,211.4,7.07,-5.46,41.25,66.36,32.26,-70,-70,25.11,42,13.69,5.03,18.69,45.17,13.69,3.38
2023-01-04 15:58:12,Oct 23 2014,4,16,2,47,45.19,13.69,211.6,7.07,-5.4,41.3,66.35,32.24,-70,-70,25.1,42,13.69,5.04,18.71,45.18,13.69,3.38
2023-01-04 15:58:13,Oct 23 2014,4,16,2,48,45.09,13.69,211.6,7.08,-5.4,41.34,66.35,32.26,-70,-70,25.05,42,13.69,5.04,18.73,45.09,13.69,3.38
2023-01-04 15:58:14,Oct 23 2014,4,16,2,49,45.13,13.69,211.6,7.08,-5.4,41.34,66.35,32.26,-70,-70,25.01,42,13.69,5.04,18.73,45.18,13.69,3.38
2023-01-04 15:58:15,Oct 23 2014,4,16,2,50,45.18,13.69,211.6,7.08,-5.46,41.34,66.36,32.26,-70,-70,25.02,42,13.69,5.03,18.73,45.18,13.69,3.38
2023-01-04 15:58:16,Oct 23 2014,4,16,2,51,45.21,13.69,211.6,7.08,-5.46,41.34,66.36,32.26,-70,-70,25.02,42,13.69,5.03,18.73,45.21,13.69,3.38
2023-01-04 15:58:17,Oct 23 2014,4,16,2,52,45.19,13.97,211.6,7.08,-5.52,41.34,66.35,32.27,-70,-70,25.01,42,13.97,5.02,18.73,45.19,13.97,3.38
2023-01-04 15:58:18,Oct 23 2014,4,16,2,53,45.15,13.97,211.6,7.08,-5.46,41.34,66.35,32.28,-70,-70,25.01,42,13.97,5.03,18.73,45.35,13.97,3.35
2023-01-04 15:58:19,Oct 23 2014,4,16,2,54,45.12,13.97,212.4,7.08,-5.46,41.34,66.35,32.28,-70,-70,25.01,42,13.97,5.03,18.73,45.12,13.97,3.35
2023-01-04 15:58:20,Oct 23 2014,4,16,2,55,45.36,13.97,212.4,7.08,-5.52,41.25,66.34,32.27,-70,-70,25,42,13.97,5.02,18.69,45.36,13.97,3.35
2023-01-04 15:58:21,Oct 23 2014,4,16,2,56,45.13,13.97,212.4,7.08,-5.52,41.25,66.34,32.27,-70,-70,25.09,42,13.97,5.02,18.69,45.13,13.97,3.35
2023-01-04 15:58:22,Oct 23 2014,4,16,2,57,45.37,13.97,212.4,7.08,-5.52,41.23,66.34,32.27,-70,-70,25.09,42,13.97,5.02,18.68,45.37,13.97,3.35
2023-01-04 15:58:23,Oct 23 2014,4,16,2,58,45.09,13.97,212.4,7.09,-5.52,41.16,66.32,32.26,-70,-70,25.09,42,13.97,5.02,18.65,45.09,13.97,3.35
2023-01-04 15:58:24,Oct 23 2014,4,16,2,59,45.17,13.71,212.4,7.09,-5.52,41.16,66.32,32.26,-70,-70,25.16,42,13.71,5.02,18.65,45.17,13.71,3.21
2023-01-04 15:58:25,Oct 23 2014,4,16,3,1,45.16,13.71,211.3,7.08,-5.46,41.07,66.31,32.22,-70,-70,25.15,42,13.71,5.03,18.61,45.16,13.71,3.21
2023-01-04 15:58:26,Oct 23 2014,4,16,3,2,45.2,13.71,211.3,7.08,-5.46,41.07,66.31,32.22,-70,-70,25.24,42,13.71,5.03,18.61,45.22,13.71,3.21
2023-01-04 15:58:27,Oct 23 2014,4,16,3,2,45.09,13.71,211.3,7.09,-5.52,41.05,66.32,32.17,-70,-70,25.25,42,13.71,5.02,18.6,45.09,13.71,3.21
2023-01-04 15:58:28,Oct 23 2014,4,16,3,4,45.24,13.71,211.3,7.08,-5.52,40.98,66.31,32.14,-70,-70,25.26,42,13.71,5.02,18.57,45.19,13.71,3.21
2023-01-04 15:58:29,Oct 23 2014,4,16,3,4,45.36,13.71,211.3,7.08,-5.52,40.98,66.31,32.14,-70,-70,25.33,42,13.71,5.02,18.57,45.36,13.71,3.21
2023-01-04 15:58:30,Oct 23 2014,4,16,3,5,45.36,13.71,211.3,7.07,-5.52,40.96,66.28,32.06,-70,-70,25.3,42,13.71,5.02,18.56,45.36,13.71,3.21
2023-01-04 15:58:31,Oct 23 2014,4,16,3,7,45.18,13.87,211.3,7.09,-5.58,40.96,66.29,32.01,-70,-70,25.33,42,13.87,5.01,18.56,45.18,13.87,3.31
2023-01-04 15:58:32,Oct 23 2014,4,16,3,8,45.15,13.87,211.4,7.09,-5.58,40.96,66.29,32.01,-70,-70,25.33,42,13.87,5.01,18.56,45.17,13.87,3.31
2023-01-04 15:58:33,Oct 23 2014,4,16,3,8,45.14,13.87,211.4,7.08,-5.7,40.94,66.28,31.97,-70,-70,25.32,42,13.87,4.99,18.55,45.14,13.87,3.31
2023-01-04 15:58:34,Oct 23 2014,4,16,3,9,45.07,13.87,211.4,7.08,-5.7,40.94,66.28,31.97,-70,-70,25.34,42,13.87,4.99,18.55,45.07,13.87,3.31
2023-01-04 15:58:35,Oct 23 2014,4,16,3,10,45.18,13.87,211.4,7.08,-5.7,40.96,66.27,31.92,-70,-70,25.33,42,13.87,4.99,18.56,45.18,13.87,3.31
2023-01-04 15:58:36,Oct 23 2014,4,16,3,11,45.17,13.87,211.4,7.09,-5.7,40.96,66.25,31.88,-70,-70,25.29,42,13.87,4.99,18.56,45.17,13.87,3.31
2023-01-04 15:58:37,Oct 23 2014,4,16,3,12,45.17,13.86,211.4,7.09,-5.7,40.96,66.25,31.88,-70,-70,25.29,42,13.86,4.99,18.56,45.17,13.86,3.31
2023-01-04 15:58:38,Oct 23 2014,4,16,3,13,45.19,13.86,211.4,7.08,-5.76,40.96,66.25,31.84,-70,-70,25.29,42,13.86,4.98,18.56,45.08,13.86,3.29
2023-01-04 15:58:39,Oct 23 2014,4,16,3,14,45.13,13.86,211.6,7.08,-5.88,40.96,66.24,31.82,-70,-70,25.28,42,13.86,4.96,18.56,45.13,13.86,3.29
2023-01-04 15:58:40,Oct 23 2014,4,16,3,15,45.33,13.86,211.6,7.08,-5.88,40.96,66.24,31.82,-70,-70,25.28,43,13.86,4.96,18.56,45.33,13.86,3.29
2023-01-04 15:58:41,Oct 23 2014,4,16,3,16,45.16,13.86,211.6,7.08,-5.88,40.96,66.23,31.81,-70,-70,25.27,43,13.86,4.96,18.56,45.16,13.86,3.29
2023-01-04 15:58:42,Oct 23 2014,4,16,3,17,45.1,13.86,211.6,7.08,-5.88,40.96,66.23,31.81,-70,-70,25.27,43,13.86,4.96,18.56,45.1,13.86,3.29
2023-01-04 15:58:43,Oct 23 2014,4,16,3,18,45.17,13.86,211.6,7.07,-5.88,41.01,66.24,31.81,-70,-70,25.28,43,13.86,4.96,18.58,45.17,13.86,3.29
2023-01-04 15:58:44,Oct 23 2014,4,16,3,20,45.17,13.88,211.6,7.08,-5.88,41.05,66.24,31.82,-70,-70,25.23,43,13.88,4.96,18.6,45.17,13.88,3.42
2023-01-04 15:58:45,Oct 23 2014,4,16,3,20,45.16,13.88,211,7.08,-5.88,41.05,66.24,31.82,-70,-70,25.19,43,13.88,4.96,18.6,45.16,13.88,3.42
2023-01-04 15:58:46,Oct 23 2014,4,16,3,22,45.18,13.88,211,7.07,-5.82,41.01,66.23,31.83,-70,-70,25.18,43,13.88,4.97,18.58,45.16,13.88,3.42
2023-01-04 15:58:47,Oct 23 2014,4,16,3,22,45.17,13.88,211,7.08,-5.82,40.96,66.23,31.83,-70,-70,25.22,42,13.88,4.97,18.56,45.17,13.88,3.42
2023-01-04 15:58:48,Oct 23 2014,4,16,3,23,45.18,13.88,211,7.08,-5.82,40.96,66.23,31.83,-70,-70,25.27,42,13.88,4.97,18.56,45.18,13.88,3.42
2023-01-04 15:58:49,Oct 23 2014,4,16,3,24,45.16,13.88,211,7.07,-5.88,40.96,66.23,31.85,-70,-70,25.27,42,13.88,4.96,18.56,45.16,13.88,3.42
2023-01-04 15:58:50,Oct 23 2014,4,16,3,25,45.1,13.76,211,7.07,-5.88,40.96,66.23,31.85,-70,-70,25.27,42,13.88,4.96,18.56,45.1,13.88,3.42
2023-01-04 15:58:51,Oct 23 2014,4,16,3,26,45.4,13.76,211,7.07,-5.88,40.94,66.23,31.85,-70,-70,25.27,42,13.76,4.96,18.55,45.4,13.76,3.32
2023-01-04 15:58:52,Oct 23 2014,4,16,3,27,45.26,13.76,212,7.08,-5.82,40.85,66.23,31.83,-70,-70,25.29,42,13.76,4.97,18.51,45.26,13.76,3.32
2023-01-04 15:58:53,Oct 23 2014,4,16,3,28,45.14,13.76,212,7.08,-5.82,40.85,66.23,31.83,-70,-70,25.38,42,13.76,4.97,18.51,45.14,13.76,3.32
2023-01-04 15:58:54,Oct 23 2014,4,16,3,29,45.17,13.76,212,7.08,-5.82,40.78,66.23,31.82,-70,-70,25.38,42,13.76,4.97,18.48,45.17,13.76,3.32
2023-01-04 15:58:55,Oct 23 2014,4,16,3,30,45.35,13.76,212,7.08,-5.82,40.85,66.22,31.81,-70,-70,25.44,42,13.76,4.97,18.51,45.35,13.76,3.32
2023-01-04 15:58:56,Oct 23 2014,4,16,3,31,45.17,13.76,212,7.08,-5.82,40.85,66.22,31.81,-70,-70,25.37,42,13.76,4.97,18.51,45.17,13.76,3.32
2023-01-04 15:58:57,Oct 23 2014,4,16,3,32,45.24,13.58,212,7.09,-5.88,40.91,66.22,31.84,-70,-70,25.37,42,13.58,4.96,18.54,45.24,13.58,3.32
2023-01-04 15:58:58,Oct 23 2014,4,16,3,33,45.16,13.58,211.3,7.09,-5.82,40.94,66.23,31.9,-70,-70,25.32,42,13.58,4.97,18.55,45.16,13.58,3.33
2023-01-04 15:58:59,Oct 23 2014,4,16,3,34,45.17,13.58,211.3,7.09,-5.82,40.94,66.23,31.9,-70,-70,25.29,42,13.58,4.97,18.55,45.17,13.58,3.33
2023-01-04 15:59:00,Oct 23 2014,4,16,3,35,45.14,13.58,211.3,7.09,-5.82,40.96,66.21,31.93,-70,-70,25.27,42,13.58,4.97,18.56,45.14,13.58,3.33
2023-01-04 15:59:01,Oct 23 2014,4,16,3,37,45.35,13.58,211.3,7.09,-5.82,40.96,66.21,31.93,-70,-70,25.25,42,13.58,4.97,18.56,45.18,13.58,3.33
2023-01-04 15:59:02,Oct 23 2014,4,16,3,38,45.37,13.58,211.3,7.09,-5.82,40.96,66.19,31.94,-70,-70,25.23,42,13.58,4.97,18.56,45.37,13.58,3.33
2023-01-04 15:59:03,Oct 23 2014,4,16,3,39,45.28,13.76,211.3,7.09,-5.88,40.98,66.18,31.96,-70,-70,25.22,42,13.58,4.96,18.57,45.28,13.58,3.33
2023-01-04 15:59:04,Oct 23 2014,4,16,3,39,45.22,13.76,211.3,7.09,-5.88,40.98,66.18,31.96,-70,-70,25.2,42,13.76,4.96,18.57,45.22,13.76,3.32
2023-01-04 15:59:05,Oct 23 2014,4,16,3,40,45.16,13.76,211.1,7.09,-5.82,41.03,66.17,32,-70,-70,25.19,42,13.76,4.97,18.59,45.16,13.76,3.32
2023-01-04 15:59:06,Oct 23 2014,4,16,3,41,45.18,13.76,211.1,7.09,-5.82,41.03,66.17,32,-70,-70,25.14,42,13.76,4.97,18.59,45.18,13.76,3.32
2023-01-04 15:59:07,Oct 23 2014,4,16,3,42,45.14,13.76,211.1,7.09,-5.76,41.05,66.15,32.05,-70,-70,25.12,42,13.76,4.98,18.6,45.14,13.76,3.32
2023-01-04 15:59:08,Oct 23 2014,4,16,3,43,45.18,13.76,211.1,7.09,-5.7,41.05,66.15,32.09,-70,-70,25.1,42,13.76,4.99,18.6,45.18,13.76,3.32
2023-01-04 15:59:09,Oct 23 2014,4,16,3,44,45.24,13.76,211.1,7.09,-5.7,41.05,66.15,32.09,-70,-70,25.1,42,13.76,4.99,18.6,45.24,13.76,3.32
2023-01-04 15:59:10,Oct 23 2014,4,16,3,45,45.15,13.72,211.1,7.08,-5.58,41.05,66.13,32.1,-70,-70,25.08,42,13.72,5.01,18.6,45.15,13.72,3.32
2023-01-04 15:59:11,Oct 23 2014,4,16,3,46,45.19,13.72,211.6,7.08,-5.58,40.98,66.13,32.13,-70,-70,25.08,42,13.72,5.01,18.57,45.19,13.72,3.15
2023-01-04 15:59:12,Oct 23 2014,4,16,3,47,45.12,13.72,211.6,7.08,-5.58,40.98,66.13,32.13,-70,-70,25.15,42,13.72,5.01,18.57,45.12,13.72,3.15
2023-01-04 15:59:13,Oct 23 2014,4,16,3,48,45.16,13.72,211.6,7.09,-5.58,40.96,66.13,32.18,-70,-70,25.15,42,13.72,5.01,18.56,45.16,13.72,3.15
2023-01-04 15:59:14,Oct 23 2014,4,16,3,49,45.35,13.72,211.6,7.09,-5.58,40.96,66.13,32.18,-70,-70,25.17,42,13.72,5.01,18.56,45.35,13.72,3.15
2023-01-04 15:59:15,Oct 23 2014,4,16,3,50,45.35,13.72,211.6,7.09,-5.52,40.96,66.12,32.19,-70,-70,25.16,42,13.72,5.02,18.56,45.35,13.72,3.15
2023-01-04 15:59:16,Oct 23 2014,4,16,3,52,45.28,13.77,211.6,7.09,-5.52,40.91,66.13,32.21,-70,-70,25.17,42,13.72,5.02,18.54,45.19,13.72,3.15
2023-01-04 15:59:17,Oct 23 2014,4,16,3,52,45.11,13.77,211.6,7.09,-5.52,40.91,66.13,32.21,-70,-70,25.22,42,13.77,5.02,18.54,45.11,13.77,3.28
2023-01-04 15:59:18,Oct 23 2014,4,16,3,54,45.11,13.77,211.4,7.09,-5.58,40.87,66.13,32.19,-70,-70,25.22,42,13.77,5.01,18.52,45.2,13.77,3.28
2023-01-04 15:59:19,Oct 23 2014,4,16,3,54,45.05,13.77,211.4,7.09,-5.52,40.8,66.12,32.15,-70,-70,25.25,42,13.77,5.02,18.49,45.05,13.77,3.28
2023-01-04 15:59:20,Oct 23 2014,4,16,3,55,45.28,13.77,211.4,7.09,-5.52,40.8,66.12,32.15,-70,-70,25.32,42,13.77,5.02,18.49,45.28,13.77,3.28
2023-01-04 15:59:21,Oct 23 2014,4,16,3,56,45.11,13.77,211.4,7.09,-5.46,40.78,66.12,32.14,-70,-70,25.32,42,13.77,5.03,18.48,45.11,13.77,3.28
2023-01-04 15:59:22,Oct 23 2014,4,16,3,58,45.22,13.77,211.4,7.09,-5.46,40.78,66.12,32.14,-70,-70,25.34,42,13.77,5.03,18.48,45.18,13.77,3.28
2023-01-04 15:59:23,Oct 23 2014,4,16,3,59,45.17,14.04,211.4,7.09,-5.4,40.78,66.11,32.12,-70,-70,25.33,42,13.77,5.04,18.48,45.17,14.04,3.28
2023-01-04 15:59:24,Oct 23 2014,4,16,4,59,45.15,14.04,211.6,7.08,-5.46,40.78,66.12,32.12,-70,-70,25.34,42,14.04,5.03,18.48,45.15,14.04,3.42
2023-01-04 15:59:25,Oct 23 2014,4,16,4,0,45.19,14.04,211.6,7.08,-5.46,40.78,66.12,32.12,-70,-70,25.34,42,14.04,5.03,18.48,45.16,14.04,3.42
2023-01-04 15:59:26,Oct 23 2014,4,16,4,1,45.2,14.04,211.6,7.08,-5.46,40.78,66.12,32.11,-70,-70,25.34,42,14.04,5.03,18.48,45.2,14.04,3.42
2023-01-04 15:59:27,Oct 23 2014,4,16,4,2,45.14,14.04,211.6,7.08,-5.4,40.78,66.11,32.1,-70,-70,25.33,42,14.04,5.04,18.48,45.14,14.04,3.42
2023-01-04 15:59:28,Oct 23 2014,4,16,4,3,45.19,14.04,211.6,7.08,-5.4,40.78,66.11,32.1,-70,-70,25.33,42,14.04,5.04,18.48,45.19,14.04,3.42
2023-01-04 15:59:29,Oct 23 2014,4,16,4,4,45.11,14.04,211.6,7.08,-5.4,40.8,66.11,32.07,-70,-70,25.33,42,14.04,5.04,18.49,45.1,14.16,3.42
2023-01-04 15:59:30,Oct 23 2014,4,16,4,5,45.2,14.16,211.6,7.09,-5.46,40.8,66.11,32.07,-70,-70,25.31,42,14.16,5.03,18.49,45.2,14.16,3.47
2023-01-04 15:59:31,Oct 23 2014,4,16,4,6,45.16,14.16,211.3,7.09,-5.46,40.8,66.11,32.05,-70,-70,25.31,42,14.16,5.03,18.49,45.16,14.16,3.47
2023-01-04 15:59:32,Oct 23 2014,4,16,4,7,45.14,14.16,211.3,7.09,-5.4,40.82,66.12,32.02,-70,-70,25.32,42,14.16,5.04,18.5,45.14,14.16,3.47
2023-01-04 15:59:33,Oct 23 2014,4,16,4,8,45.17,14.16,211.3,7.09,-5.4,40.82,66.12,32.02,-70,-70,25.3,42,14.16,5.04,18.5,45.17,14.16,3.47
2023-01-04 15:59:34,Oct 23 2014,4,16,4,9,45.15,14.16,211.3,7.09,-5.4,40.89,66.11,32,-70,-70,25.29,42,14.16,5.04,18.53,45.15,14.16,3.47
2023-01-04 15:59:35,Oct 23 2014,4,16,4,11,45.23,14.16,211.3,7.09,-5.4,40.89,66.11,32,-70,-70,25.22,42,14.16,5.04,18.53,45.16,14.16,3.47
2023-01-04 15:59:36,Oct 23 2014,4,16,4,12,45.17,13.73,211.3,7.09,-5.4,40.96,66.1,31.99,-70,-70,25.21,42,13.73,5.04,18.56,45.17,13.73,3.47
2023-01-04 15:59:37,Oct 23 2014,4,16,4,12,45.24,13.73,211.8,7.09,-5.28,40.96,66.1,32,-70,-70,25.14,42,13.73,5.06,18.56,45.24,13.73,3.29
2023-01-04 15:59:38,Oct 23 2014,4,16,4,13,45.13,13.73,211.8,7.09,-5.28,40.96,66.1,32,-70,-70,25.14,42,13.73,5.06,18.56,45.15,13.73,3.29
2023-01-04 15:59:39,Oct 23 2014,4,16,4,14,45.19,13.73,211.8,7.08,-5.4,40.96,66.07,32.02,-70,-70,25.11,42,13.73,5.04,18.56,45.19,13.73,3.29
2023-01-04 15:59:40,Oct 23 2014,4,16,4,15,45.14,13.73,211.8,7.09,-5.28,40.96,66.07,32.04,-70,-70,25.11,42,13.73,5.06,18.56,45.14,13.73,3.29
2023-01-04 15:59:41,Oct 23 2014,4,16,4,16,45.36,13.73,211.8,7.09,-5.28,40.96,66.07,32.04,-70,-70,25.11,42,13.73,5.06,18.56,45.14,13.73,3.29
2023-01-04 15:59:42,Oct 23 2014,4,16,4,17,45.17,13.73,211.8,7.09,-5.4,40.85,66.05,32.02,-70,-70,25.09,42,13.73,5.04,18.51,45.17,13.73,3.29
2023-01-04 15:59:43,Oct 23 2014,4,16,4,18,45.37,13.67,211.8,7.09,-5.4,40.85,66.05,32.02,-70,-70,25.2,42,13.67,5.04,18.51,45.37,13.67,3.31
2023-01-04 15:59:44,Oct 23 2014,4,16,4,19,45.19,13.67,211.5,7.09,-5.28,40.78,66.03,31.99,-70,-70,25.18,42,13.67,5.06,18.48,45.19,13.67,3.31
2023-01-04 15:59:45,Oct 23 2014,4,16,4,20,45.22,13.67,211.5,7.1,-5.28,40.78,66.02,31.97,-70,-70,25.24,42,13.67,5.06,18.48,45.22,13.67,3.31
2023-01-04 15:59:46,Oct 23 2014,4,16,4,21,45.4,13.67,211.5,7.1,-5.28,40.78,66.02,31.97,-70,-70,25.24,42,13.67,5.06,18.48,45.4,13.67,3.31
2023-01-04 15:59:47,Oct 23 2014,4,16,4,22,45.17,13.67,211.5,7.09,-5.4,40.78,66,31.93,-70,-70,25.22,42,13.67,5.04,18.48,45.17,13.67,3.31
2023-01-04 15:59:48,Oct 23 2014,4,16,4,23,45.17,13.67,211.5,7.09,-5.4,40.78,66,31.93,-70,-70,25.22,42,13.67,5.04,18.48,45.17,13.67,3.31
2023-01-04 15:59:49,Oct 23 2014,4,16,4,24,45.11,13.67,211.5,7.08,-5.28,40.78,66,31.88,-70,-70,25.22,42,13.67,5.06,18.48,45.11,13.67,3.31
2023-01-04 15:59:50,Oct 23 2014,4,16,4,25,45.17,13.9,211.5,7.08,-5.22,40.78,66,31.87,-70,-70,25.22,42,13.9,5.07,18.48,45.17,13.9,3.29
2023-01-04 15:59:51,Oct 23 2014,4,16,4,26,45.09,13.9,211.1,7.08,-5.22,40.78,66,31.87,-70,-70,25.22,42,13.9,5.07,18.48,45.09,13.9,3.29
2023-01-04 15:59:52,Oct 23 2014,4,16,4,27,45.2,13.9,211.1,7.09,-5.22,40.78,66,31.85,-70,-70,25.22,42,13.9,5.07,18.48,45.2,13.9,3.29
2023-01-04 15:59:53,Oct 23 2014,4,16,4,28,45.34,13.9,211.1,7.09,-5.22,40.78,65.99,31.85,-70,-70,25.21,42,13.9,5.07,18.48,45.34,13.9,3.29
2023-01-04 15:59:54,Oct 23 2014,4,16,4,29,45.2,13.9,211.1,7.09,-5.22,40.78,65.99,31.83,-70,-70,25.21,42,13.9,5.07,18.48,45.2,13.9,3.29
2023-01-04 15:59:55,Oct 23 2014,4,16,4,30,45.18,13.9,211.1,7.08,-5.28,40.76,66,31.81,-70,-70,25.22,42,13.9,5.06,18.47,45.18,13.9,3.29
2023-01-04 15:59:56,Oct 23 2014,4,16,4,31,45.19,13.9,211.1,7.08,-5.28,40.76,66,31.81,-70,-70,25.24,42,13.9,5.06,18.47,45.19,13.9,3.29
2023-01-04 15:59:57,Oct 23 2014,4,16,4,32,45.16,13.7,211.1,7.09,-5.16,40.76,66,31.81,-70,-70,25.24,42,13.7,5.08,18.47,45.16,13.7,3.35
2023-01-04 15:59:58,Oct 23 2014,4,16,4,34,45.18,13.7,211.7,7.09,-5.28,40.78,65.99,31.81,-70,-70,25.23,42,13.7,5.06,18.48,45.17,13.7,3.35
2023-01-04 15:59:59,Oct 23 2014,4,16,4,35,45.16,13.7,211.7,7.09,-5.28,40.78,65.99,31.81,-70,-70,25.21,42,13.7,5.06,18.48,45.18,13.7,3.35
2023-01-04 16:00:00,Oct 23 2014,4,16,4,36,45.18,13.7,211.7,7.09,-5.16,40.8,66,31.81,-70,-70,25.22,42,13.7,5.08,18.49,45.18,13.7,3.35
2023-01-04 16:00:01,Oct 23 2014,4,16,4,36,45.19,13.7,211.7,7.09,-5.16,40.8,66,31.81,-70,-70,25.2,42,13.7,5.08,18.49,45.34,13.7,3.35
2023-01-04 16:00:02,Oct 23 2014,4,16,4,37,45.28,13.7,211.7,7.09,-5.28,40.8,65.99,31.81,-70,-70,25.19,42,13.7,5.06,18.49,45.28,13.7,3.35
2023-01-04 16:00:03,Oct 23 2014,4,16,4,38,45.13,13.69,211.7,7.09,-5.16,40.82,65.98,31.81,-70,-70,25.18,42,13.7,5.08,18.5,45.13,13.69,3.35
2023-01-04 16:00:04,Oct 23 2014,4,16,4,39,45.09,13.69,211.5,7.09,-5.16,40.82,65.98,31.81,-70,-70,25.16,42,13.69,5.08,18.5,45.09,13.69,3.28
2023-01-04 16:00:05,Oct 23 2014,4,16,4,40,45.32,13.69,211.5,7.09,-5.1,40.85,65.98,31.81,-70,-70,25.16,42,13.69,5.09,18.51,45.32,13.69,3.28
2023-01-04 16:00:06,Oct 23 2014,4,16,4,41,45.2,13.69,211.5,7.1,-5.1,40.89,65.97,31.81,-70,-70,25.12,42,13.69,5.09,18.53,45.2,13.69,3.28
2023-01-04 16:00:07,Oct 23 2014,4,16,4,42,45.33,13.69,211.5,7.1,-5.1,40.89,65.97,31.81,-70,-70,25.08,42,13.69,5.09,18.53,45.33,13.69,3.28
